FL_DATE,CARRIER,CARRIER_NAME,FL_NUM,ORIGIN_AIRPORT,ORIGIN_CITY_NAME,DEST_AIRPORT,DEST_CITY_NAME,DEP_TIME,ARR_TIME,CANCELLED,CANCELLATION_CODE,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
1/4/2017,OO,SkyWest Airlines Inc.,5439,Chicago O'Hare International,"Chicago, IL",The Eastern Iowa,"Cedar Rapids/Iowa City, IA",1724,1832,0,,43,196,,,,,
1/4/2017,OO,SkyWest Airlines Inc.,5466,Chicago O'Hare International,"Chicago, IL",Aspen Pitkin County Sardy Field,"Aspen, CO",904,1101,0,,153,1013,,,,,
1/4/2017,OO,SkyWest Airlines Inc.,5495,Chicago O'Hare International,"Chicago, IL",Charlotte Douglas International,"Charlotte, NC",624,911,0,,83,599,,,,,
1/4/2017,OO,SkyWest Airlines Inc.,5497,Chicago O'Hare International,"Chicago, IL",Des Moines International,"Des Moines, IA",1223,1402,0,,63,299,,,,,
1/4/2017,OO,SkyWest Airlines Inc.,5510,Chicago O'Hare International,"Chicago, IL",Des Moines International,"Des Moines, IA",1750,1912,0,,60,299,,,,,
1/4/2017,OO,SkyWest Airlines Inc.,5518,Chicago O'Hare International,"Chicago, IL",Nashville International,"Nashville, TN",1740,1908,0,,59,409,,,,,
1/4/2017,OO,SkyWest Airlines Inc.,5553,Chicago O'Hare International,"Chicago, IL",Ronald Reagan Washington National,"Washington, DC",602,845,0,,82,612,,,,,
1/4/2017,OO,SkyWest Airlines Inc.,5556,Chicago O'Hare International,"Chicago, IL",Cincinnati/Northern Kentucky International,"Cincinnati, OH",1143,1354,0,,46,264,,,,,
1/4/2017,OO,SkyWest Airlines Inc.,5559,Chicago O'Hare International,"Chicago, IL",General Mitchell International,"Milwaukee, WI",1042,1127,0,,22,67,,,,,
1/4/2017,OO,SkyWest Airlines Inc.,5587,Chicago O'Hare International,"Chicago, IL",Norfolk International,"Norfolk, VA",1750,2041,0,,91,717,,,,,
1/4/2017,OO,SkyWest Airlines Inc.,5590,Chicago O'Hare International,"Chicago, IL",Ronald Reagan Washington National,"Washington, DC",1100,1340,0,,78,612,,,,,
1/4/2017,OO,SkyWest Airlines Inc.,5597,Chicago O'Hare International,"Chicago, IL",South Bend International,"South Bend, IN",1559,1746,0,,19,84,,,,,
1/4/2017,OO,SkyWest Airlines Inc.,5598,Chicago O'Hare International,"Chicago, IL",Detroit Metro Wayne County,"Detroit, MI",1137,1359,0,,56,235,,,,,
1/4/2017,OO,SkyWest Airlines Inc.,5610,Chicago O'Hare International,"Chicago, IL",Blue Grass,"Lexington, KY",754,1002,0,,51,323,,,,,
1/4/2017,OO,SkyWest Airlines Inc.,5613,Chicago O'Hare International,"Chicago, IL",Quad City International,"Moline, IL",1214,1308,0,,31,139,,,,,
1/4/2017,OO,SkyWest Airlines Inc.,5637,Chicago O'Hare International,"Chicago, IL",The Eastern Iowa,"Cedar Rapids/Iowa City, IA",1342,1450,0,,40,196,,,,,
1/4/2017,OO,SkyWest Airlines Inc.,5644,Chicago O'Hare International,"Chicago, IL",Dane County Regional-Truax Field,"Madison, WI",1303,1402,0,,31,108,34,0,0,0,4
1/4/2017,OO,SkyWest Airlines Inc.,5650,Chicago O'Hare International,"Chicago, IL",Springfield-Branson National,"Springfield, MO",1550,1741,0,,80,438,,,,,
1/4/2017,OO,SkyWest Airlines Inc.,5654,Chicago O'Hare International,"Chicago, IL",Harrisburg International,"Harrisburg, PA",652,934,0,,80,594,,,,,
1/4/2017,OO,SkyWest Airlines Inc.,5662,Chicago O'Hare International,"Chicago, IL",Ronald Reagan Washington National,"Washington, DC",1709,1957,0,,79,612,,,,,
1/4/2017,OO,SkyWest Airlines Inc.,5673,Chicago O'Hare International,"Chicago, IL",General Mitchell International,"Milwaukee, WI",2039,2124,0,,23,67,78,0,0,0,1
1/4/2017,OO,SkyWest Airlines Inc.,5698,Chicago O'Hare International,"Chicago, IL",South Bend International,"South Bend, IN",2050,2228,0,,22,84,,,,,
1/4/2017,OO,SkyWest Airlines Inc.,5705,Chicago O'Hare International,"Chicago, IL",City of Colorado Springs Municipal,"Colorado Springs, CO",1659,1849,0,,147,911,,,,,
1/4/2017,OO,SkyWest Airlines Inc.,5706,Chicago O'Hare International,"Chicago, IL",James M Cox/Dayton International,"Dayton, OH",818,1049,0,,41,240,,,,,
1/4/2017,OO,SkyWest Airlines Inc.,5708,Chicago O'Hare International,"Chicago, IL",James M Cox/Dayton International,"Dayton, OH",1039,1240,0,,42,240,,,,,
1/4/2017,OO,SkyWest Airlines Inc.,5732,Chicago O'Hare International,"Chicago, IL",Charleston AFB/International,"Charleston, SC",631,935,0,,95,760,,,,,
1/4/2017,OO,SkyWest Airlines Inc.,5783,Chicago O'Hare International,"Chicago, IL",Dallas/Fort Worth International,"Dallas/Fort Worth, TX",1729,1951,0,,115,802,,,,,
1/4/2017,OO,SkyWest Airlines Inc.,5784,Chicago O'Hare International,"Chicago, IL",Joe Foss Field,"Sioux Falls, SD",1553,1759,0,,84,462,,,,,
1/4/2017,OO,SkyWest Airlines Inc.,5785,Chicago O'Hare International,"Chicago, IL",Dane County Regional-Truax Field,"Madison, WI",1732,1814,0,,27,108,,,,,
1/4/2017,OO,SkyWest Airlines Inc.,5798,Chicago O'Hare International,"Chicago, IL",Boise Air Terminal,"Boise, ID",1913,2220,0,,224,1437,,,,,
1/4/2017,OO,SkyWest Airlines Inc.,5813,Chicago O'Hare International,"Chicago, IL",Tucson International,"Tucson, AZ",853,1216,0,,228,1437,0,0,20,0,0
1/4/2017,OO,SkyWest Airlines Inc.,5825,Chicago O'Hare International,"Chicago, IL",Cleveland-Hopkins International,"Cleveland, OH",1041,1247,0,,49,316,,,,,
1/4/2017,OO,SkyWest Airlines Inc.,5837,Chicago O'Hare International,"Chicago, IL",Palm Springs International,"Palm Springs, CA",858,1159,0,,258,1651,0,0,32,0,3
1/4/2017,OO,SkyWest Airlines Inc.,5839,Chicago O'Hare International,"Chicago, IL",Aspen Pitkin County Sardy Field,"Aspen, CO",1302,1503,0,,159,1013,,,,,
1/4/2017,OO,SkyWest Airlines Inc.,5849,Chicago O'Hare International,"Chicago, IL",San Antonio International,"San Antonio, TX",1215,1513,0,,154,1041,,,,,
1/4/2017,OO,SkyWest Airlines Inc.,5854,Chicago O'Hare International,"Chicago, IL",Louis Armstrong New Orleans International,"New Orleans, LA",2036,2254,0,,110,837,,,,,
1/4/2017,OO,SkyWest Airlines Inc.,5857,Chicago O'Hare International,"Chicago, IL",Aspen Pitkin County Sardy Field,"Aspen, CO",2022,,0,,,1013,,,,,
1/4/2017,OO,SkyWest Airlines Inc.,5877,Chicago O'Hare International,"Chicago, IL",Gerald R. Ford International,"Grand Rapids, MI",740,934,0,,33,137,,,,,
1/4/2017,OO,SkyWest Airlines Inc.,5898,Chicago O'Hare International,"Chicago, IL",Aspen Pitkin County Sardy Field,"Aspen, CO",552,750,0,,160,1013,,,,,
1/4/2017,OO,SkyWest Airlines Inc.,5905,Chicago O'Hare International,"Chicago, IL",Ronald Reagan Washington National,"Washington, DC",1259,1543,0,,75,612,,,,,
1/4/2017,OO,SkyWest Airlines Inc.,5915,Chicago O'Hare International,"Chicago, IL",San Antonio International,"San Antonio, TX",1936,2250,0,,161,1041,,,,,
1/4/2017,OO,SkyWest Airlines Inc.,5943,Chicago O'Hare International,"Chicago, IL",City of Colorado Springs Municipal,"Colorado Springs, CO",900,1102,0,,154,911,,,,,
1/4/2017,UA,United Air Lines Inc.,330,Chicago O'Hare International,"Chicago, IL",Newark Liberty International,"Newark, NJ",1853,2147,0,,87,719,0,15,0,0,11
1/4/2017,UA,United Air Lines Inc.,334,Chicago O'Hare International,"Chicago, IL",San Francisco International,"San Francisco, CA",641,925,0,,255,1846,11,0,4,0,0
1/4/2017,UA,United Air Lines Inc.,345,Chicago O'Hare International,"Chicago, IL",Indianapolis International,"Indianapolis, IN",1546,1738,0,,31,177,98,0,0,0,0
1/4/2017,UA,United Air Lines Inc.,374,Chicago O'Hare International,"Chicago, IL",George Bush Intercontinental/Houston,"Houston, TX",1238,1520,0,,138,925,,,,,
1/4/2017,UA,United Air Lines Inc.,385,Chicago O'Hare International,"Chicago, IL",Newark Liberty International,"Newark, NJ",1047,1345,0,,93,719,,,,,
1/4/2017,UA,United Air Lines Inc.,387,Chicago O'Hare International,"Chicago, IL",Baltimore/Washington International Thurgood Marshall,"Baltimore, MD",803,1040,0,,81,622,,,,,
1/4/2017,UA,United Air Lines Inc.,395,Chicago O'Hare International,"Chicago, IL",San Diego International,"San Diego, CA",1642,1911,0,,248,1723,,,,,
1/4/2017,UA,United Air Lines Inc.,397,Chicago O'Hare International,"Chicago, IL",Tampa International,"Tampa, FL",1348,1720,0,,129,1012,,,,,
1/4/2017,UA,United Air Lines Inc.,407,Chicago O'Hare International,"Chicago, IL",Denver International,"Denver, CO",1438,1617,0,,137,888,,,,,
1/4/2017,UA,United Air Lines Inc.,432,Chicago O'Hare International,"Chicago, IL",Orlando International,"Orlando, FL",1436,1805,0,,128,1005,,,,,
1/4/2017,UA,United Air Lines Inc.,436,Chicago O'Hare International,"Chicago, IL",Newark Liberty International,"Newark, NJ",1733,2034,0,,99,719,0,0,13,0,65
1/4/2017,UA,United Air Lines Inc.,442,Chicago O'Hare International,"Chicago, IL",Bradley International,"Hartford, CT",1802,2058,0,,94,783,,,,,
1/4/2017,UA,United Air Lines Inc.,451,Chicago O'Hare International,"Chicago, IL",McCarran International,"Las Vegas, NV",1634,1844,0,,230,1514,29,0,10,0,0
1/4/2017,UA,United Air Lines Inc.,458,Chicago O'Hare International,"Chicago, IL",McCarran International,"Las Vegas, NV",948,1154,0,,226,1514,33,0,3,0,0
1/4/2017,UA,United Air Lines Inc.,459,Chicago O'Hare International,"Chicago, IL",Denver International,"Denver, CO",1627,1820,0,,149,888,12,0,12,0,0
1/4/2017,UA,United Air Lines Inc.,463,Chicago O'Hare International,"Chicago, IL",Los Angeles International,"Los Angeles, CA",1239,1511,0,,250,1744,0,0,15,0,0
1/4/2017,UA,United Air Lines Inc.,474,Chicago O'Hare International,"Chicago, IL",Des Moines International,"Des Moines, IA",2243,3,0,,59,299,,,,,
1/4/2017,UA,United Air Lines Inc.,483,Chicago O'Hare International,"Chicago, IL",Phoenix Sky Harbor International,"Phoenix, AZ",1951,2238,0,,210,1440,,,,,
1/4/2017,UA,United Air Lines Inc.,485,Chicago O'Hare International,"Chicago, IL",Newark Liberty International,"Newark, NJ",1231,1540,0,,101,719,,,,,
1/4/2017,UA,United Air Lines Inc.,493,Chicago O'Hare International,"Chicago, IL",Denver International,"Denver, CO",1307,1453,0,,141,888,22,0,2,0,0
1/4/2017,UA,United Air Lines Inc.,498,Chicago O'Hare International,"Chicago, IL",Washington Dulles International,"Washington, DC",1330,1609,0,,76,588,,,,,
1/4/2017,UA,United Air Lines Inc.,499,Chicago O'Hare International,"Chicago, IL",San Francisco International,"San Francisco, CA",1050,1408,0,,289,1846,0,0,34,0,0
1/4/2017,UA,United Air Lines Inc.,509,Chicago O'Hare International,"Chicago, IL",LaGuardia,"New York, NY",1413,1718,0,,93,733,,,,,
1/4/2017,UA,United Air Lines Inc.,511,Chicago O'Hare International,"Chicago, IL",Austin - Bergstrom International,"Austin, TX",1935,2227,0,,138,977,,,,,
1/4/2017,UA,United Air Lines Inc.,518,Chicago O'Hare International,"Chicago, IL",Portland International,"Portland, OR",2036,2313,0,,239,1739,35,0,5,0,43
1/4/2017,UA,United Air Lines Inc.,519,Chicago O'Hare International,"Chicago, IL",McCarran International,"Las Vegas, NV",1500,1708,0,,225,1514,135,0,4,0,0
1/4/2017,UA,United Air Lines Inc.,520,Chicago O'Hare International,"Chicago, IL",Louis Armstrong New Orleans International,"New Orleans, LA",851,1105,0,,115,837,,,,,
1/4/2017,UA,United Air Lines Inc.,521,Chicago O'Hare International,"Chicago, IL",Salt Lake City International,"Salt Lake City, UT",1219,1501,0,,198,1250,,,,,
